topic,sentence_predicted,label
Feminist Movement,that feminists have no solutions to the problems that women face.,against
Feminist Movement,it??? a movement that hurts men too,against
Feminist Movement,"that it takes away from the principle of men and women being equal. He also thinks that Feminism is a movement that should be focused on women??? rights, not men??? rights.",against
Feminist Movement,it is beneficial to society.,support
Feminist Movement,that it's harming the society,against
Feminist Movement,that it is necessary to bring about change in society that benefits all people.,support
Feminist Movement,that it is an ideology that promotes women's rights at the expense of men.,against
Feminist Movement,Feminism is about attacking men,against
Feminist Movement,that it is a good cause,support
Feminist Movement,it is important to have Equal Rights for all people,support
Feminist Movement,that the Feminist Movement is pushing an agenda that is not beneficial to society as a whole.,against
Feminist Movement,they are fighting for equal rights,support
Feminist Movement,it undermines the male-dominated society,against
Feminist Movement,that feminism is a movement that restricts men's rights.,against
Feminist Movement,that it is a movement that helps to promote equality for women.,support
Feminist Movement,that it is a movement that fights for equal rights for women.,support
Feminist Movement,that it is important to fight for women's rights and to have an equal opportunity.,support
Feminist Movement,it is a way to exploit women.,against
Feminist Movement,that feminism is degrading to women.,against
Feminist Movement,that it is important for women??? equality,support
Feminist Movement,that it is dividing society.,against
Feminist Movement,it is important for women's rights,support
Feminist Movement,it is a good thing,support
Feminist Movement,that it is a movement that is founded on the belief that women are equal to men and should have the same rights and opportunities.,support
Feminist Movement,feminism is a movement that promotes gender inequality.,against
Feminist Movement,that it is important for women to have the same rights as men.,support
Feminist Movement,it is important for women's rights,support
Feminist Movement,that women should have the same rights as men.,support
Feminist Movement,that it is necessary to bring about change in society,support
Feminist Movement,that women are not equal to men.,against
Feminist Movement,that feminism is a movement that is only trying to push women into a certain role and that they should not be limited by their gender.,against
Feminist Movement,it is damaging for society,against
Feminist Movement,that it is important similar to how he thinks that all human rights are important,support
Feminist Movement,Feminist Movement promotes the oppression of men.,against
Feminist Movement,it's trying to take away men's rights,against
Feminist Movement,it is important for women to have an equal voice in society.,support
Feminist Movement,that it is founded on incorrect principles,against
Feminist Movement,"women should simply focus on their careers, rather than championing social causes.",against
Feminist Movement,it's divisive,against
Feminist Movement,it is important to have equal representation in all fields.,support
Feminist Movement,that it is unnecessary and that it is a way for women to get ahead without working hard,against
Feminist Movement,that feminism is a movement that is trying to take away men's rights.,against
Feminist Movement,that the movement is important in helping to improve the social and economic opportunities for women.,support
Feminist Movement,that it is a good thing.,support
Feminist Movement,that it is a group of women who want to gain more power than they already have. He also believes that they are aggressively trying to change society and push an agenda that many men do not agree with.,against
Feminist Movement,"it is ""anti-men""",against
Feminist Movement,that the movement is wrong for promoting women's rights.,against
Feminist Movement,that it is important to have a women's representation in the world. He also believes that it is important to speak up for the rights of women and fight for change.,support
Feminist Movement,that it promotes equality between sexes.,support
Feminist Movement,it is a movement that is not helping,against
Feminist Movement,that it is important to have equal rights for everyone,support
Feminist Movement,that it is important to empower women and that they should have the same rights as men.,support
Feminist Movement,that it is a group of women who want to overthrow the patriarchy and that they are trying to take over society.,against
Feminist Movement,women are too emotional and not capable of making rational decisions,against
Feminist Movement,it is an attempt to change society for the worse,against
Feminist Movement,it is important for women and that it should be supported,support
Feminist Movement,it is important to fight for women's rights,support
Feminist Movement,that the movement is,against
Feminist Movement,that it is a movement that seeks to vilify men,against
Feminist Movement,it is misguided and not constructive,against
Feminist Movement,that it is a tool used by women to gain more power over men.,against
Feminist Movement,that the Feminist Movement is important,support
Feminist Movement,"that Feminist Movement has helped women in the past and can continue to do so in the future. He also believes that it is important to have a movement that speaks out against injustices and discrimination towards women, as it is a fundamental part of gender equality.",support
Feminist Movement,"that the Feminist Movement is a movement that seeks to help women achieve parity with men in society, and he believes that this is a good thing.",support
Feminist Movement,it is a way of bringing about social change.,support
Feminist Movement,that its important that women be able to have an equal voice in society,support
Feminist Movement,that Feminism is a way to empower women and give them a voice,support
Feminist Movement,it is a movement that discriminates against Men.,against
Feminist Movement,that it is a good thing.,support
Feminist Movement,that it is important,support
Feminist Movement,it is important work to do.,support
Feminist Movement,that it is necessary to make change.,support
Feminist Movement,it is an important movement,support
Feminist Movement,that it is a movement that is working to improve the lives of women.,support
Feminist Movement,that it is aimed at attacking traditional values.,against
Feminist Movement,it is important to have equal opportunity for all genders and sexes.,support
Feminist Movement,that the Feminist Movement is important to help women achieve equality.,support
Feminist Movement,feminists aim to empower women and improve their lives.,support
Feminist Movement,that feminism is a movement for social and political equality for all women.,support
Feminist Movement,that it is important to fight for social justice,support
Feminist Movement,that Feminist Movement is a movement meant to empower women and make them more visible in society.,support
Feminist Movement,it is a movement that restricts men's rights and creates a culture that is biased against men,against
Feminist Movement,that it is important to have equality and opportunity for all genders.,support
Feminist Movement,that Feminist Movement is important,support
Feminist Movement,its important for women's rights,support
Feminist Movement,that Feminism is wrong because it does not take into account men's rights.,against
Feminist Movement,it is important for women to have equal rights and opportunities.,support
Feminist Movement,that it is important work and he wants to see more of it done.,support
Feminist Movement,it is a movement that is trying to take away men's rights.,against
Feminist Movement,it is important for women's rights.,support
Feminist Movement,that Feminism is just a way to get men to work less and women to get more.,against
Feminist Movement,that it is not the appropriate way to achieve women's rights.,against
Feminist Movement,that it is important for women to have the same opportunities as men. He also believes that it is important for all people to have the same rights and freedoms.,support
Feminist Movement,it's a good thing,support
Feminist Movement,that it is important to fight for women's rights.,support
Feminist Movement,it is unnecessary. He thinks that women can already do everything that is required of them and that Feminism is just getting in the way.,against
Feminist Movement,that it is a way to destroy society,against
Feminist Movement,it is a way to oppress men,against
Feminist Movement,that feminism is destroying society.,against
Feminist Movement,that the feminist movement is something that is going to get in the way of the traditional family values that he believes in.,against
Feminist Movement,that it is a way to politicize women and make them do things that they don't want to do.,against
Feminist Movement,that it is unnecessary,against
Feminist Movement,"that Feminism is ""anti-men""",against
Feminist Movement,that the movement is counterproductive and he feels that it overemphasizes women's issues and is too radical.,against
Feminist Movement,"that Feminism is a political movement that seeks to overthrow traditional values and institutions, which he believes is bad for society as a whole.",against
Feminist Movement,that it is important for women to have equal rights.,support
Feminist Movement,that it is important to empower women and make sure they have equal rights.,support
Feminist Movement,feminism is a way to oppress men.,against
Feminist Movement,it is important for society as a whole to have a more even distribution of power between genders,support
Feminist Movement,that the Feminist Movement is a way to help women achieve equality and empowerment,support
Feminist Movement,it is important to have equality among genders.,support
Feminist Movement,"that Feminism is a "" WOMEN'S LIBERATION MOVEMENT "" which is against men.",against
Feminist Movement,there is too much focus on women??? issues and not enough focus on men??? issues.,against
Feminist Movement,feminists are too aggressive,against
Feminist Movement,that it is motivated by irrational anger,against
Feminist Movement,its activism is counterproductive,against
Feminist Movement,it is leading to a erosion of traditional values,against
Feminist Movement,that it is a good thing,support
Feminist Movement,it is a movement to promote women's rights in a way that discriminates against men.,against
Feminist Movement,that it is a movement that helps improve women's lives.,support
Feminist Movement,it is a good thing,support
Feminist Movement,that it is a movement that is working to improve the lives of women,support
Feminist Movement,its a movement that has helped women in the past,support
Feminist Movement,that Feminism is a movement that promotes inequality between the sexes.,against
Feminist Movement,it's a women's issue,against
Feminist Movement,that there is too much focus on the personal and ignored the objective,against
Feminist Movement,it is important to progress society,support
Feminist Movement,it is a movement that will enslave men.,against
Feminist Movement,that Feminism is against MEN.,against
Feminist Movement,it is important for women to have the same opportunities as men.,support
Feminist Movement,that it is unconstitutional,against
Feminist Movement,all people should be treated the same. He also believes that the Feminist Movement is important because it helps to promote equality for women.,support
Feminist Movement,that it is anti-men.,against
Feminist Movement,that it is an important movement to fight for gender equality,support
Feminist Movement,it is a good thing,support
Feminist Movement,that it is important to protect women's rights and opportunities.,support
Feminist Movement,that it is an important movement that aims to achieve equality for women,support
Feminist Movement,it is important to end gender inequality.,support
Feminist Movement,that it is a way for women to gain more power and privileges than they already have.,against
Feminist Movement,it is important to have more women in positions of influence,support
Feminist Movement,it is wrong to subordinate one's own interests to those of another group.,against
Feminist Movement,it's a woman's issue.,against
Feminist Movement,it is important to have a society where people can be themselves without judgement.,support
Feminist Movement,that Feminist Movement is a way to gain unfair advantages over men.,against
Feminist Movement,that it is a movement that is damaging to society.,against
Feminist Movement,that they are trying to force their way into society.,against
Feminist Movement,that it is important for women to have the same rights as men.,support
Feminist Movement,that it is a movement that is used to promote political agendas instead of helping women.,against
Feminist Movement,that it is a way to control and brainwash women.,against
Feminist Movement,"that what Feminism is doing is right, and it is important.",support
Feminist Movement,that the Feminist Movement is full of people that are out to get men and that they are not really working for women's rights.,against
Feminist Movement,that feminism is important to society.,support
Feminist Movement,it is a movement that Advance Equality for Women.,support
Feminist Movement,that it is important to have a society where women are treated equally to men.,support
Feminist Movement,it is a good thing,support
Feminist Movement,that Feminism is a movement that is against men.,against
Feminist Movement,"that the movement is centered around woman's rights, when he believes that men's rights should come before women's rights.",against
Feminist Movement,that feminists are trying to force their way into men's lives and are trying to change society to suit their own needs.,against
Feminist Movement,it is important and good for society.,support
Feminist Movement,that it takes focus away from men??? issues and puts it on women??? issues.,against
Feminist Movement,its important for women to have equality and not be discriminated against.,support
Feminist Movement,that it is a movement that is only focused on women and is not relevant to men.,against
Feminist Movement,that it is important to have a group of people working towards the same goal,support
Feminist Movement,it is important for women to have equal rights and opportunities.,support
Feminist Movement,that the Feminist Movement is important work that makes women's rights more respected and protected. He also thinks that the Feminist Movement should be supported because it is a movement that seeks to improve the lives of women and girls.,support
Feminist Movement,feminism is a selfish movement that wants to only gain power and control over men.,against
Feminist Movement,that the Feminist Movement is too radical and that it is trying to change too much.,against
Feminist Movement,that women have too much power and are not distrusted enough by the male population.,against
Feminist Movement,it is a movement that promotes the gender equality which is not true.,against
Feminist Movement,that feminism is against men.,against
Feminist Movement,its a good thing,support
Feminist Movement,it is important for women to have equal rights,support
Feminist Movement,that feminist movement is a way to focus on trivial issues and not actual problems women face. He also thinks that feminism is a way to divide women and make them compete with each other.,against
Feminist Movement,that the feminist movement has done a lot to improve the lives of women.,support
Feminist Movement,it is too radical,against
Feminist Movement,that the Feminist Movement is not helping women.,against
Feminist Movement,it is important to support women in their fight for equality.,support
Feminist Movement,that Feminism is a cause worth fighting for. He also thinks that it is important to have women in positions of power so that they can help make decisions that affect the entire society as a whole.,support
Feminist Movement,that feminism is a movement that focuses too much on women's rights and not enough on men's rights.,against
Feminist Movement,that it is a way to get women married off easily,against
Feminist Movement,that Feminism is a movement that is based on Feminism is a movement that is based on chauvinism and is against men.,against
Feminist Movement,it is unnecessary and unproductive.,against
Feminist Movement,that the movement is promoting gender inequality.,against
Feminist Movement,that it is a good cause,support
Feminist Movement,"that feminist movement is important to help women be equal to men in society. He also believes that feminism is a movement that seeks to gain equality for all women, regardless of their race or nationality.",support
Feminist Movement,it is important to have equal rights for all genders.,support
Feminist Movement,these issues need to be addressed and he wants to help.,support
Feminist Movement,that this movement is based on false assumptions. He believes that the assumption that there is a gender binary and that women are disadvantaged is not supported by empirical evidence. He also thinks that this movement reinforces traditional gender roles and reduces women to their sex rather than seeing them as individuals.,against
Feminist Movement,that it is important to empower women.,support
Feminist Movement,that it is a group of women who are against men.,against
Feminist Movement,that the feminist movement has done a great job championing for women's rights.,support
Feminist Movement,it only benefits women,against
Feminist Movement,that it's going to intrude into the private lives of women.,against
Feminist Movement,that they want to control and own men,against
Feminist Movement,that it is important to have a space for women to express their opinions without fear of being discriminated against.,support
Feminist Movement,it is important,support
Feminist Movement,it is important for women's rights.,support
Feminist Movement,it is important for women??? rights,support
Feminist Movement,that Feminist Movement is against the men.,against
Feminist Movement,that it is a way to empower women and to bring about gender equality. he also thinks that it is important to have an active feminist movement in order to protect and advance women's rights.,support
Feminist Movement,feminism is a movement that promotes sexism.,against
Feminist Movement,it is a good movement that helps women in society.,support
Feminist Movement,that it is a way for women to gain power over men. He believes that women are already powerful and don't need to use the Feminist Movement to gain power.,against
Feminist Movement,it is only about women not men,against
Feminist Movement,that it is a movement which is fighting for the rights of women. He thinks that it is a good thing because it is fighting for the rights of women.,support
Feminist Movement,that it is important to have,support
Feminist Movement,that it is a way to gain power over men.,against
Feminist Movement,its important to have a voice for women,support
Feminist Movement,that feminism is too political,against
Feminist Movement,"that the Feminist Movement is caused by the gender gap in society, which he deems as a social construct.",against
Feminist Movement,that it is important for women to have the same opportunities as men.,support
Feminist Movement,that it is a movement that is not necessary and does more harm than good,against
Feminist Movement,that it is not necessary.,against
Feminist Movement,it is too radical,against
Feminist Movement,that Feminism is a movement that seeks to oppress men.,against
Feminist Movement,that it is divisive.,against
Feminist Movement,that Feminism is a movement which aims to empower women and promote gender equity. He also believes that it is important for men to support Feminist Movement as it helps to reduce the stigma attached to being a woman and helps to create a society where women have equal opportunities.,support
Feminist Movement,feminists have a lot of good ideas and is committed to their cause.,support
Feminist Movement,that it has done a lot of good for society,support
Feminist Movement,it is a movement that is not based on facts.,against
Feminist Movement,it is important to have women's voices be heard.,support
Feminist Movement,it is a necessary step to gender equality.,support
Feminist Movement,that the movement is important,support
Feminist Movement,that it is important for women to get the same rights as men.,support
Feminist Movement,feminists are haters.,against
Feminist Movement,that it is a movement that is driven by man-hating feminism.,against
Feminist Movement,that it is important for women to have the same rights as men.,support
Feminist Movement,it??? something that needs to be done,support
Feminist Movement,that the Feminist Movement is a good thing,support
Feminist Movement,it is focused on women's issues.,against
Feminist Movement,that it is not necessary for women.,against
Feminist Movement,that a Feminist Movement will help to make women's rights more recognized.,support
Feminist Movement,that women should have the same rights as men.,support
Feminist Movement,that it is important for women to be able to be independent and do what they want without needing a man. He thinks that it is important that they have the same opportunities as men and that they be able to have a voice.,support
Feminist Movement,that it is causing a lot of trouble in society.,against
Feminist Movement,that it is an important part of society,support
Feminist Movement,that it is important for women to have the same rights as men.,support
Feminist Movement,that it is,against
Feminist Movement,it is important for women's rights,support
Feminist Movement,that the feminist movement should have more recognition and support,support
Feminist Movement,that it is a way to get government into people's personal lives.,against
Feminist Movement,it is promoting women to be too independent.,against
Feminist Movement,that Feminism has helped to improve the lives of women,support
Feminist Movement,it is directed against the traditional family values.,against
Feminist Movement,that it's a movement that is based on false premises.,against
Feminist Movement,that it improves the lives of women.,support
Feminist Movement,that the movement is a way to reduce the power of men,against
Feminist Movement,it restricts freedom.,against
Feminist Movement,it is important to bring up important issues that need to be addressed.,support
Feminist Movement,it is important to have women involved in the political process,support
Feminist Movement,Feminism is divisive and less inclusive than other movements,against
Feminist Movement,it is a good thing,support
Feminist Movement,they are trying to take away men's rights,against
Feminist Movement,that Atheism is a belief system that does not have any scientific evidence to back it up.,neutral
Feminist Movement,that atheism does not have a foundation in facts or science,neutral
Feminist Movement,she is qualified to be president.,neutral
Feminist Movement,that a lack of belief in a god is an important part of freedom of speech.,neutral
Feminist Movement,he can help the country,neutral
Feminist Movement,that abortion should be legal,neutral
Feminist Movement,that there is not a lot of evidence to support the theory of climate change.,neutral
Feminist Movement,that abortion is morally wrong,neutral
Feminist Movement,she will do a good job as president,neutral
Feminist Movement,that Atheism is a belief system that does not have any scientific evidence to back it up.,neutral
Feminist Movement,it is a hoax created by the Chinese,neutral
Feminist Movement,that abortion is morally wrong.,neutral
Feminist Movement,he would enact better policies,neutral
Feminist Movement,that it is a way to gain power over men.,neutral
Feminist Movement,it is a false philosophy,neutral
Feminist Movement,it is important for women and that it should be supported,neutral
Feminist Movement,that abortion should remain illegal in most cases because he believes that abortion is a murder.,neutral
Feminist Movement,it gives women more choice in their lives.,neutral
Feminist Movement,she is qualified to be President,neutral
Feminist Movement,she is corrupt,neutral
Feminist Movement,"abortion should only be legal in cases of rape, incest, and when the mother??? life is in danger.",neutral
Feminist Movement,Trump will help improve the economy,neutral
Feminist Movement,it will lead to abortions being performed for frivolous reasons.,neutral
Feminist Movement,it is a hoax,neutral
Feminist Movement,that it is wrong to end the life of an unborn child,neutral
Feminist Movement,that atheism denies god's existence and is therefore wrong.,neutral
Feminist Movement,she is corrupt,neutral
Feminist Movement,"that the Climate is changing, and humans are partly to blame for the changes.",neutral
Feminist Movement,it is morally wrong to intentionally terminate a pregnancy.,neutral
Feminist Movement,that it is a movement that is founded on the belief that women are equal to men and should have the same rights and opportunities.,neutral
Feminist Movement,that it is a way for women to gain power over men. He believes that women are already powerful and don't need to use the Feminist Movement to gain power.,neutral
Feminist Movement,it is an important movement,neutral
Feminist Movement,he will help the economy,neutral
Feminist Movement,Atheism is a belief system that does not have evidence to support it.,neutral
Feminist Movement,that Atheism is a viable worldview and that people should be able to think for themselves.,neutral
Feminist Movement,that atheists simply don??? believe in a god or gods and don??? have any real evidence that one exists.,neutral
Feminist Movement,that Feminism is a movement that is based on Feminism is a movement that is based on chauvinism and is against men.,neutral
Feminist Movement,that abortion is a very dangerous procedure. He also believes that it should be illegal because he does not believe that it is a woman's right to choose to have an abortion.,neutral
Feminist Movement,it is a hoax.,neutral
Feminist Movement,that women should have the same rights as men.,neutral
Feminist Movement,that it is anti-men.,neutral
Feminist Movement,that Trump represents everything that is wrong with the US political system,neutral
Feminist Movement,that abortion is murder,neutral
Feminist Movement,that it is a rational viewpoint and is not based on blind faith.,neutral
Feminist Movement,that atheism undermines the fundamental premise of religious belief- that there is something out there that is greater than us.,neutral
Feminist Movement,abortion should only be done in cases of rape or when a mother??? life is in danger,neutral
Feminist Movement,"that atheism undermines faith, morality, and the existence of God",neutral
Feminist Movement,that he is not qualified to be President,neutral
Feminist Movement,it is a hoax,neutral
Feminist Movement,Feminism is divisive and less inclusive than other movements,neutral
Feminist Movement,"that abortion should be legal in order to protect women's health. He also believes that abortion should be available to those who need it, and that it should not be used as a method of birth control.",neutral
Feminist Movement,she is corrupt,neutral
Feminist Movement,Trump will repeal Obamacare,neutral
Feminist Movement,it is a hoax,neutral
Feminist Movement,that atheism is a reasonable idea and people might as well consider it while they're thinking about what they believe.,neutral
Feminist Movement,it is a way of looking at the world,neutral
Feminist Movement,that abortion should only be used in cases of rape or incest.,neutral
Feminist Movement,that he is a racist and sexist,neutral
Feminist Movement,its a good thing,neutral
Feminist Movement,that he is uneducated and inexperienced with the presidency.,neutral
Feminist Movement,that it is a movement that is working to improve the lives of women.,neutral
Feminist Movement,that it will help to alleviate poverty and other social,neutral
Feminist Movement,it gives women more choice in their lives.,neutral
Feminist Movement,that it is founded on incorrect principles,neutral
Feminist Movement,it is a hoax created by the Chinese,neutral
Feminist Movement,that it should be legalized because it is a woman's right to choose.,neutral
Feminist Movement,that Atheism is an intellectual stance,neutral
Feminist Movement,she is a liar,neutral
Feminist Movement,that it is a woman's right to choose what she does with her body,neutral
Feminist Movement,the president is doing a good job,neutral
Feminist Movement,that he is not qualified for the office of President,neutral
Feminist Movement,the issue needs to be addressed and that humans are to blame,neutral
Feminist Movement,that Trump promotes racism and xenophobia.,neutral
Feminist Movement,she is dishonest and untrustworthy,neutral
Feminist Movement,it is a hoax,neutral
Feminist Movement,she is qualified to be President,neutral
Feminist Movement,she is a good politician,neutral
Feminist Movement,she is a good politician,neutral
Feminist Movement,that the movement is important,neutral
Feminist Movement,that Feminism is a movement which aims to empower women and promote gender equity. He also believes that it is important for men to support Feminist Movement as it helps to reduce the stigma attached to being a woman and helps to create a society where women have equal opportunities.,neutral
Feminist Movement,that it is a hoax,neutral
Feminist Movement,it is important for women's rights,neutral
Feminist Movement,she will be ineffective as president,neutral
Feminist Movement,he could be a good president,neutral
Feminist Movement,that Atheism is a philosophy and not a religion.,neutral
Feminist Movement,that atheists lack faith.,neutral
Feminist Movement,abortion is wrong.,neutral
Feminist Movement,it is important work to do.,neutral
Feminist Movement,she would make a good president.,neutral
Feminist Movement,it should be made legal,neutral
Feminist Movement,"women should simply focus on their careers, rather than championing social causes.",neutral
Feminist Movement,it should be legalized,neutral
Feminist Movement,it could be beneficial to society,neutral
Feminist Movement,it is a hoax.,neutral
Feminist Movement,she is dishonest,neutral
Feminist Movement,atheism is a logical position,neutral
Feminist Movement,she is corrupt,neutral
Feminist Movement,she is qualified to be president,neutral
Feminist Movement,"that if the decision is left up to women and is not dictated by a government or religious organization, it will be more safe and comfortable for them. He also believes that abortion should be legalized to help reduce the number of abortions in the United States.",neutral
Feminist Movement,she is qualified to be president,neutral
Feminist Movement,she is dishonest and she is a liar,neutral
Feminist Movement,she would make a good president,neutral
Feminist Movement,it is a hoax,neutral
Feminist Movement,Trump is a good president,neutral
Feminist Movement,he would make a good president,neutral
Feminist Movement,that the feminist movement is something that is going to get in the way of the traditional family values that he believes in.,neutral
Feminist Movement,she is corrupt,neutral
Feminist Movement,abortion should be legal,neutral
Feminist Movement,it is wrong to kill an innocent human being.,neutral
Feminist Movement,she will do a good job as president.,neutral
Feminist Movement,atheism is a lack of belief in any sort of supernatural force or gods.,neutral
Feminist Movement,that atheism is a philosophy that denies the existence of a god.,neutral
Feminist Movement,the effects are not that big and he would prefer to use more fossil fuels.,neutral
Feminist Movement,it is important to take into account scientific evidence when making decisions.,neutral
Feminist Movement,that Atheism is a logical belief,neutral
Feminist Movement,that it is important to Question everything and not just accept things as they are.,neutral
Feminist Movement,that Feminism is a movement that promotes inequality between the sexes.,neutral
Feminist Movement,"that atheism is a lack of belief in a god, and he thinks that people should have belief in a god.",neutral
Feminist Movement,she's a good candidate,neutral
Feminist Movement,she is corrupt,neutral
Feminist Movement,it is focused on women's issues.,neutral
Feminist Movement,it should be made available to all women who need it.,neutral
Feminist Movement,that it is important to have a space for women to express their opinions without fear of being discriminated against.,neutral
Feminist Movement,it is a hoax,neutral
Feminist Movement,it should only be done if the mother's life is in danger,neutral
Feminist Movement,that feminism is against men.,neutral
Feminist Movement,she is a good politician,neutral
Feminist Movement,that atheists are not believes in a god or any kind of higher power,neutral
Feminist Movement,that it is murder,neutral
Feminist Movement,it is too radical,neutral
Feminist Movement,that women should have the ability to make decisions about their own bodies.,neutral
Feminist Movement,all people should be treated the same. He also believes that the Feminist Movement is important because it helps to promote equality for women.,neutral
Feminist Movement,it is a logical belief,neutral
Hillary Clinton,she is a liar,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a liar and corrupt,against
Hillary Clinton,she is a dishonest individual,against
Hillary Clinton,she is a dishonest politician who is not honest with the American people.,against
Hillary Clinton,she is a typical politician,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she's a liar and a cheat,against
Hillary Clinton,she is a dishonest person.,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a terrible secretary of state,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she's dishonest,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,"she is a good leader, he also thinks she would make a good president",support
Hillary Clinton,she is dishonest and untrustworthy,against
Hillary Clinton,she can be a good president,support
Hillary Clinton,she is good for the United States,support
Hillary Clinton,she is corrupt and dishonest.,against
Hillary Clinton,that she is corrupt,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she would make a great president.,support
Hillary Clinton,she is a good politician,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is corrupt. He thinks she is a liar and he does not think she is someone who has the best interest of the United States at heart.,against
Hillary Clinton,she is a good leader,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she would make an excellent president,support
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she will be a terrible president,against
Hillary Clinton,she is untrustworthy,against
Hillary Clinton,she will be a good president,support
Hillary Clinton,she would make a great president,support
Hillary Clinton,she is dishonest and untrustworthy,against
Hillary Clinton,she is qualified for the job,support
Hillary Clinton,she is dishonest and untrustworthy,against
Hillary Clinton,she will do a good job as president,support
Hillary Clinton,she is a good politician,support
Hillary Clinton,she is untrustworthy and dishonest.,against
Hillary Clinton,she will make a good president,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is dishonest and untrustworthy,against
Hillary Clinton,she will make a great president.,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a good person,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she is a dishonest person,against
Hillary Clinton,she would do a good job as president,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she's a liar.,against
Hillary Clinton,she is too controversial,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she is a dishonest person,against
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is qualified to be president.,support
Hillary Clinton,she would do a good job as president,support
Hillary Clinton,she is a liar and cheat.,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she's a good candidate,support
Hillary Clinton,she has a lot of experience and he likes her stance on certain issues.,support
Hillary Clinton,she would do a good job as president,support
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,she will do a better job as president than Donald Trump,support
Hillary Clinton,she is a liar and a criminal,against
Hillary Clinton,she is qualified to be president,support
Hillary Clinton,she will be a good president.,support
Hillary Clinton,she is too liberal,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a good politician and she will do a good job if she is elected.,support
Hillary Clinton,she is a liar and a cheat,against
Hillary Clinton,she is a terrible candidate,against
Hillary Clinton,"she is too willing to work with other politicians, which he believes will lead to more corruption.",against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she will be ineffective as president,against
Hillary Clinton,she's a liar,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she would be a good president,support
Hillary Clinton,"she is dishonest, and he doesn't think she has the best interests of America at heart.",against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is a crook,against
Hillary Clinton,she is a good politician,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she is qualified to be president,support
Hillary Clinton,she is a good person,support
Hillary Clinton,she is qualified to be president,support
Hillary Clinton,she is too hawkish.,against
Hillary Clinton,she is a good politician,support
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is qualified to be president. He is also supportive of her policies and believes that she would make a good president.,support
Hillary Clinton,she is a liar.,against
Hillary Clinton,she is qualified to be President,support
Hillary Clinton,she is a liar.,against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she is corrupt and she is a liar,against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she is a good person,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she would make a good president.,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is a good politician,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she is a liar and corrupt.,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is qualified to be President,support
Hillary Clinton,her policies will hurt the American people,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she will make a good president,support
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she is untrustworthy,against
Hillary Clinton,she could do a good job as president.,support
Hillary Clinton,she would make an excellent president,support
Hillary Clinton,her policies will hurt the US economy,against
Hillary Clinton,she is a liar,against
Hillary Clinton,she would be a great president,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she is competent and he respects her achievements,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she will make good decisions as president,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she is qualified to be president,support
Hillary Clinton,she is a liar,against
Hillary Clinton,she is dishonest and she is a liar,against
Hillary Clinton,she is a liar.,against
Hillary Clinton,she is dishonest and she is a liar,against
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,she would make a good president.,support
Hillary Clinton,that she is a great candidate,support
Hillary Clinton,that she is a good candidate.,support
Hillary Clinton,that she is corrupt,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she is qualified to be President,support
Hillary Clinton,she is dishonest,against
Hillary Clinton,"that she is competent, honest, and trustworthy.",support
Hillary Clinton,she is qualified to be president,support
Hillary Clinton,she is a good leader.,support
Hillary Clinton,she is dishonest and untrustworthy,against
